post,sentiment,url,published_date,published_time,price_btc,confidence,sentiment_label,sentiment_score
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,Positive,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,3/11/2025,19:55:12,104021,0.999281824,Bullish,0.735965788
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,Positive,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,3/11/2025,19:55:12,103988,0.999281824,Bullish,0.735965788
Sweden: proposal to include Bitcoin in national reserves,Neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,4/11/2025,15:18:14,83423.84,0.999925494,Neutral,0.666203797
Sweden: proposal to include Bitcoin in national reserves,Neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,4/11/2025,15:18:14,83423.84,0.999925494,Neutral,0.666203797
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,Neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,83423.84,0.660688281,Neutral,0.552132845
Sweden: proposal to include Bitcoin in national reserves,Neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,4/11/2025,15:18:14,83423.84,0.999925494,Neutral,0.666203797
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,Neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,83423.84,0.660688281,Neutral,0.552132845
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,Neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,83423.84,0.660688281,Neutral,0.552132845
Sweden: proposal to include Bitcoin in national reserves,Neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,4/11/2025,15:18:14,103997,0.999925494,Neutral,0.666203797
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,Neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,103997,0.660688281,Neutral,0.552132845
ETH/BTC Collapse Isn’t the End: Analyst Sees Silent Rebuild,Neutral,https://cryptopanic.com/news/21033208/ETHBTC-Collapse-Isnt-the-End-Analyst-Sees-Silent-Rebuild?mtm_campaign=API-OFA,4/11/2025,13:04:59,103988,0.660688281,Neutral,0.552132845
Sweden: proposal to include Bitcoin in national reserves,Neutral,https://cryptopanic.com/news/21035441/Sweden-proposal-to-include-Bitcoin-in-national-reserves?mtm_campaign=API-OFA,4/11/2025,15:18:14,103945,0.999925494,Neutral,0.666203797
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",Neutral,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,5/11/2025,19:00:27,103997,0.996283114,Neutral,0.6495983
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",Positive,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,5/11/2025,16:30:51,103997,0.999991775,Neutral,0.912404716
"Coinbase CEO: US Government to Own $600 Billion Bitcoin Reserves; Saylor Plans More Buys; Keiser, Draper Predict Price Surge",Positive,https://cryptopanic.com/news/21712277/Coinbase-CEO-US-Government-to-Own-600-Billion-Bitcoin-Reserves-Saylor-Plans-More-Buys-Keiser-Draper-Predict-Price-Surge?mtm_campaign=API-OFA,5/11/2025,12:30:27,103997,0.931604445,Neutral,0.589232206
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",Neutral,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,5/11/2025,19:00:27,103988,0.996283114,Neutral,0.6495983
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",Positive,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,5/11/2025,16:30:51,103988,0.999991775,Neutral,0.912404716
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",Neutral,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,5/11/2025,19:00:27,103945,0.996283114,Neutral,0.6495983
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",Positive,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,5/11/2025,16:30:51,103945,0.999991775,Neutral,0.912404716
"Coinbase CEO: US Government to Own $600 Billion Bitcoin Reserves; Saylor Plans More Buys; Keiser, Draper Predict Price Surge",Positive,https://cryptopanic.com/news/21712277/Coinbase-CEO-US-Government-to-Own-600-Billion-Bitcoin-Reserves-Saylor-Plans-More-Buys-Keiser-Draper-Predict-Price-Surge?mtm_campaign=API-OFA,5/11/2025,12:30:27,103945,0.931604445,Neutral,0.589232206
"El Salvador adds 8 more Bitcoin, defying IMF warnings as reserves top $641M",Neutral,https://cryptopanic.com/news/21706252/El-Salvador-adds-8-more-Bitcoin-defying-IMF-warnings-as-reserves-top-641M?mtm_campaign=API-OFA,5/11/2025,2:50:56,103945,0.929394722,Neutral,0.614758849
Bitcoin Surges to $82K Amid SEC’s ETF Delays and Lummis’ Bitcoin Reserve Plans,Positive,https://cryptopanic.com/news/20814078/Bitcoin-Surges-to-82K-Amid-SECs-ETF-Delays-and-Lummis-Bitcoin-Reserve-Plans?mtm_campaign=API-OFA,3/12/2025,9:36:15,83680.12,0.996533871,Bullish,0.578654706
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",Neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,3/12/2025,5:43:33,83680.12,0.504904389,Neutral,0.623087525
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",Neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,3/12/2025,5:43:33,104017,0.504904389,Neutral,0.623087525
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",Neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,3/12/2025,5:43:33,104021,0.504904389,Neutral,0.623087525
Michael Saylor shares the ‘best way’ to grow your investment '100x',Positive,https://cryptopanic.com/news/21740763/Michael-Saylor-shares-the-best-way-to-grow-your-investment-100x?mtm_campaign=API-OFA,5/12/2025,18:57:22,103997,0.999998331,Neutral,0.917230725
Conor McGregor to Meet Bukele on Bitcoin Reserve Discussions,Neutral,https://cryptopanic.com/news/21718419/Conor-McGregor-to-Meet-Bukele-on-Bitcoin-Reserve-Discussions?mtm_campaign=API-OFA,5/12/2025,1:23:33,103988,0.999961734,Bullish,0.610450387
Michael Saylor shares the ‘best way’ to grow your investment '100x',Positive,https://cryptopanic.com/news/21740763/Michael-Saylor-shares-the-best-way-to-grow-your-investment-100x?mtm_campaign=API-OFA,5/12/2025,18:57:22,103945,0.999998331,Neutral,0.917230725
